bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1318903,1,1993,2019-03-07T12:22:26.533757,2019-03-07T12:24:05.251843,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/346'/>,None,10,346,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319119,1,1994,2019-03-07T12:23:01.354651,2019-03-07T12:24:28.646117,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/347'/>,None,10,347,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319433,1,1995,2019-03-07T12:24:05.286914,2019-03-07T12:25:12.971049,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/348'/>,None,10,348,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319919,1,1996,2019-03-07T12:24:28.676627,2019-03-07T12:26:24.553484,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/349'/>,None,10,349,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1320557,1,1997,2019-03-07T12:25:13.009391,2019-03-07T12:26:37.778822,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/350'/>,None,10,350,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1323211,1,1998,2019-03-07T12:26:24.583459,2019-03-07T12:27:12.567776,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/351'/>,None,10,351,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1325902,1,1999,2019-03-07T12:26:37.815317,2019-03-07T12:29:55.034338,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/352'/>,None,10,352,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1328913,1,2000,2019-03-07T12:27:12.595029,2019-03-07T12:30:26.161528,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/353'/>,None,10,353,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1330745,1,2001,2019-03-07T12:29:55.065284,2019-03-07T12:30:54.650370,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/354'/>,None,10,354,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1334844,1,2002,2019-03-07T12:30:26.188364,2019-03-07T12:31:11.969409,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/355'/>,None,10,355,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1335538,1,2003,2019-03-07T12:30:54.682040,2019-03-07T12:31:25.837104,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/356'/>,None,10,356,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
