Bug_Number|Status|Product|Priority|Resolution|Severity|Is_Confirmed
1308194|RESOLVED|Firefox|--|WONTFIX|normal|False
1308211|RESOLVED|Firefox|P2|FIXED|normal|True
1308213|NEW|Firefox|--||normal|True
1308232|RESOLVED|Firefox|--|WONTFIX|normal|True
1308237|RESOLVED|Firefox|--|WONTFIX|normal|True
1308240|RESOLVED|Firefox|P1|FIXED|normal|True
1308244|UNCONFIRMED|Firefox|--||normal|False
1308250|RESOLVED|Firefox|--|INVALID|normal|True
1308311|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1308313|RESOLVED|Firefox|--|FIXED|normal|True
1308326|NEW|Firefox|--||normal|True
1308327|VERIFIED|Firefox|--|FIXED|critical|True
1308330|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308340|RESOLVED|Firefox|--|WONTFIX|normal|True
1308343|RESOLVED|Firefox|P1|FIXED|normal|True
1308344|RESOLVED|Firefox|--|WONTFIX|normal|False
1308362|RESOLVED|Firefox|--|FIXED|normal|True
1308374|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1308377|NEW|Firefox|P3||normal|True
1308407|RESOLVED|Firefox|P3|FIXED|normal|True
1308408|UNCONFIRMED|Firefox|--||normal|False
1308414|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1308419|NEW|Firefox|P3||normal|True
1308420|RESOLVED|Firefox|P3|FIXED|normal|True
1308448|UNCONFIRMED|Firefox|--||major|False
1308452|NEW|Firefox|--||normal|True
1308458|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308466|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308492|RESOLVED|Firefox|--|DUPLICATE|normal|True
1308521|NEW|Firefox|P3||normal|True
1308524|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1308536|RESOLVED|Firefox|--|FIXED|normal|True
1308540|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308542|RESOLVED|Firefox|--|INVALID|normal|True
1308553|NEW|Firefox|P5||normal|True
1308567|RESOLVED|Firefox|P1|FIXED|normal|True
1308593|NEW|Firefox|--||critical|True
1308597|UNCONFIRMED|Firefox|--||critical|False
1308608|RESOLVED|Firefox|--|FIXED|normal|True
1308615|RESOLVED|Firefox|--|FIXED|normal|True
1308642|RESOLVED|Firefox|--|DUPLICATE|normal|True
1308656|RESOLVED|Firefox|--|FIXED|normal|True
1308679|RESOLVED|Firefox|--|FIXED|normal|True
1308680|RESOLVED|Firefox|--|DUPLICATE|normal|True
1308681|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1308684|RESOLVED|Firefox|--|DUPLICATE|normal|True
1308716|NEW|Firefox|P3||normal|True
1308720|RESOLVED|Firefox|--|WORKSFORME|major|True
1308726|NEW|Firefox|--||normal|True
1308731|RESOLVED|Firefox|--|INCOMPLETE|major|False
1308737|NEW|Firefox|--||normal|True
1308740|RESOLVED|Firefox|--|FIXED|normal|True
1308752|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308770|RESOLVED|Firefox|--|DUPLICATE|critical|False
1308812|RESOLVED|Firefox|--|INVALID|normal|False
1308817|RESOLVED|Firefox|--|FIXED|normal|True
1308822|UNCONFIRMED|Firefox|--||normal|False
1308829|UNCONFIRMED|Firefox|--||normal|False
1308833|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308834|NEW|Firefox|--||normal|True
1308836|NEW|Firefox|--||minor|True
1308841|RESOLVED|Firefox|P1|FIXED|normal|True
1308850|NEW|Firefox|--||normal|True
1308882|NEW|Firefox|--||normal|True
1308931|RESOLVED|Firefox|P3|FIXED|normal|True
1308935|RESOLVED|Firefox|--|DUPLICATE|normal|False
1308958|RESOLVED|Firefox|--|DUPLICATE|normal|True
1308978|RESOLVED|Firefox|--|INVALID|normal|False
1308994|RESOLVED|Firefox|P1|FIXED|normal|True
1309027|VERIFIED|Firefox|--|FIXED|normal|True
1309044|NEW|Firefox|P3||normal|True
1309047|NEW|Firefox|P3||normal|True
1309070|RESOLVED|Firefox|P3|FIXED|normal|True
1309097|RESOLVED|Firefox|--|DUPLICATE|normal|False
1309100|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1309105|RESOLVED|Firefox|--|DUPLICATE|normal|False
1309115|RESOLVED|Firefox|--|WORKSFORME|normal|False
1309118|RESOLVED|Firefox|--|FIXED|normal|True
1309123|RESOLVED|Firefox|--|FIXED|normal|True
1309137|RESOLVED|Firefox|--|INVALID|normal|False
1309158|RESOLVED|Firefox|--|INVALID|normal|False
1309167|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1309204|RESOLVED|Firefox|--|FIXED|normal|True
1309216|RESOLVED|Firefox|--|INVALID|normal|True
1309251|RESOLVED|Firefox|--|INVALID|normal|True
1309260|RESOLVED|Firefox|P3|FIXED|normal|True
1309267|RESOLVED|Firefox|--|WORKSFORME|normal|False
1309316|RESOLVED|Firefox|--|FIXED|normal|True
1309332|RESOLVED|Firefox|--|WONTFIX|normal|True
1309333|RESOLVED|Firefox|--|DUPLICATE|normal|False
1309336|RESOLVED|Firefox|P1|INVALID|blocker|False
1309354|NEW|Firefox|P3||normal|True
1309355|RESOLVED|Firefox|--|DUPLICATE|critical|True
1309391|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1309399|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1309432|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1309441|RESOLVED|Firefox|--|DUPLICATE|normal|True
1309460|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1309475|UNCONFIRMED|Firefox|--||normal|False
1309480|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1309513|RESOLVED|Firefox|P4|DUPLICATE|enhancement|True
1309532|VERIFIED|Firefox|P3|FIXED|normal|True
1309576|RESOLVED|Firefox|--|DUPLICATE|normal|True
1309584|RESOLVED|Firefox|P3|INVALID|normal|True
1309588|VERIFIED|Firefox|--|FIXED|normal|True
1309589|RESOLVED|Firefox|--|FIXED|normal|True
1309590|RESOLVED|Firefox|--|DUPLICATE|normal|False
1309604|VERIFIED|Firefox|--|FIXED|normal|True
1309613|RESOLVED|Firefox|--|FIXED|normal|True
1309614|RESOLVED|Firefox|--|FIXED|normal|True
1309617|RESOLVED|Firefox|--|FIXED|normal|True
1309619|RESOLVED|Firefox|--|WORKSFORME|normal|True
1309632|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1309636|RESOLVED|Firefox|--|INVALID|normal|False
1309642|RESOLVED|Firefox|--|DUPLICATE|normal|True
1309647|RESOLVED|Firefox|P1|FIXED|normal|True
1309668|RESOLVED|Firefox|--|FIXED|normal|True
1309690|RESOLVED|Firefox|--|FIXED|normal|False
1309702|RESOLVED|Firefox|P2|FIXED|normal|True
1309721|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1309762|RESOLVED|Firefox|--|INVALID|normal|False
1309767|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1309773|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1309774|RESOLVED|Firefox|P1|FIXED|normal|True
1309780|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1309793|RESOLVED|Firefox|P1|DUPLICATE|normal|True
1309805|RESOLVED|Firefox|--|INVALID|normal|True
1309815|NEW|Firefox|--||normal|True
1309822|RESOLVED|Firefox|--|DUPLICATE|normal|True
1309842|RESOLVED|Firefox|--|FIXED|normal|True
1309856|VERIFIED|Firefox|P3|FIXED|normal|True
1309880|RESOLVED|Firefox|P2|FIXED|normal|True
1309911|RESOLVED|Firefox|--|WORKSFORME|normal|True
1309922|RESOLVED|Firefox|--|DUPLICATE|normal|False
1309940|VERIFIED|Firefox|--|FIXED|normal|True
1309975|RESOLVED|Firefox|--|WORKSFORME|normal|False
1309989|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1309990|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310018|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1310065|RESOLVED|Firefox|P3|FIXED|normal|True
1310068|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310070|RESOLVED|Firefox|--|DUPLICATE|normal|True
1310092|RESOLVED|Firefox|P2|FIXED|normal|True
1310098|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310100|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310146|RESOLVED|Firefox|--|FIXED|normal|True
1310150|RESOLVED|Firefox|--|FIXED|normal|True
1310154|RESOLVED|Firefox|--|DUPLICATE|normal|True
1310173|RESOLVED|Firefox|--|WONTFIX|major|True
1310225|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310251|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310253|RESOLVED|Firefox|--|DUPLICATE|major|False
1310260|NEW|Firefox|P3||normal|True
1310264|RESOLVED|Firefox|--|INVALID|major|True
1310266|RESOLVED|Firefox|--|INVALID|normal|True
1310284|RESOLVED|Firefox|--|FIXED|normal|True
1310287|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310298|RESOLVED|Firefox|--|FIXED|normal|True
1310306|RESOLVED|Firefox|P3|INCOMPLETE|normal|True
1310329|RESOLVED|Firefox|--|INVALID|normal|False
1310342|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1310347|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310382|RESOLVED|Firefox|--|INVALID|normal|False
1310392|NEW|Firefox|P3||normal|True
1310393|RESOLVED|Firefox|P1|DUPLICATE|critical|False
1310398|RESOLVED|Firefox|--|INVALID|normal|True
1310401|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310406|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310410|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1310421|RESOLVED|Firefox|P3|FIXED|normal|True
1310422|RESOLVED|Firefox|--|INVALID|normal|False
1310426|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310430|RESOLVED|Firefox|P1|DUPLICATE|blocker|True
1310432|RESOLVED|Firefox|--|INVALID|normal|False
1310441|RESOLVED|Firefox|--|DUPLICATE|major|False
1310444|NEW|Firefox|P3||normal|True
1310447|RESOLVED|Firefox|P2|FIXED|normal|True
1310460|RESOLVED|Firefox|--|DUPLICATE|normal|True
1310488|RESOLVED|Firefox|--|INCOMPLETE|minor|False
1310489|RESOLVED|Firefox|--|WORKSFORME|normal|False
1310497|RESOLVED|Firefox|P3|WORKSFORME|normal|True
1310498|NEW|Firefox|P3||normal|True
1310501|RESOLVED|Firefox|P3|WORKSFORME|normal|True
1310525|RESOLVED|Firefox|P1|FIXED|normal|True
1310527|NEW|Firefox|--||normal|True
1310540|RESOLVED|Firefox|--|INVALID|normal|False
1310554|RESOLVED|Firefox|P1|FIXED|critical|True
1310576|NEW|Firefox|P3||normal|True
1310595|NEW|Firefox|P3||normal|True
1310596|VERIFIED|Firefox|--|FIXED|normal|True
1310623|NEW|Firefox|P3||normal|True
1310626|NEW|Firefox|P3||normal|True
1310633|RESOLVED|Firefox|--|INVALID|major|False
1310636|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310675|NEW|Firefox|--||enhancement|True
1310677|RESOLVED|Firefox|--|INVALID|normal|False
1310703|VERIFIED|Firefox|--|FIXED|normal|True
1310704|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310707|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310712|VERIFIED|Firefox|--|FIXED|normal|True
1310716|NEW|Firefox|--||normal|True
1310718|RESOLVED|Firefox|--|FIXED|normal|True
1310719|NEW|Firefox|--||normal|True
1310723|NEW|Firefox|--||normal|True
1310724|RESOLVED|Firefox|--|WONTFIX|normal|True
1310725|NEW|Firefox|--||normal|True
1310737|VERIFIED|Firefox|P1|FIXED|major|True
1310758|VERIFIED|Firefox|--|FIXED|normal|True
1310826|RESOLVED|Firefox|--|WONTFIX|normal|True
1310827|RESOLVED|Firefox|--|DUPLICATE|normal|True
1310837|NEW|Firefox|--||normal|True
1310842|NEW|Firefox|P3||enhancement|True
1310882|VERIFIED|Firefox|--|FIXED|normal|True
1310894|RESOLVED|Firefox|--|FIXED|normal|True
1310906|NEW|Firefox|--||normal|True
1310909|RESOLVED|Firefox|P1|DUPLICATE|blocker|False
1310915|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310928|NEW|Firefox|--||minor|True
1310930|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1310941|RESOLVED|Firefox|P1|FIXED|normal|True
1310942|RESOLVED|Firefox|P3|FIXED|normal|True
1310953|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310959|UNCONFIRMED|Firefox|P3||enhancement|False
1310966|RESOLVED|Firefox|--|DUPLICATE|normal|False
1310968|NEW|Firefox|P3||normal|True
1310976|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311009|RESOLVED|Firefox|P2|FIXED|normal|True
1311013|RESOLVED|Firefox|P3|INVALID|normal|True
1311016|RESOLVED|Firefox|--|FIXED|normal|True
1311018|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311043|RESOLVED|Firefox|--|FIXED|normal|True
1311091|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1311096|RESOLVED|Firefox|P3|FIXED|normal|True
1311103|NEW|Firefox|P3||normal|True
1311141|RESOLVED|Firefox|--|WORKSFORME|normal|False
1311172|RESOLVED|Firefox|--|INVALID|normal|True
1311182|RESOLVED|Firefox|--|INVALID|normal|False
1311197|RESOLVED|Firefox|--|FIXED|normal|True
1311233|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311247|RESOLVED|Firefox|--|FIXED|normal|True
1311286|RESOLVED|Firefox|--|WORKSFORME|normal|False
1311291|NEW|Firefox|P3||normal|True
1311292|NEW|Firefox|P2||normal|True
1311306|NEW|Firefox|P5||normal|True
1311312|RESOLVED|Firefox|--|FIXED|normal|True
1311315|RESOLVED|Firefox|--|FIXED|normal|True
1311317|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311338|RESOLVED|Firefox|--|FIXED|normal|True
1311345|RESOLVED|Firefox|--|FIXED|normal|True
1311347|RESOLVED|Firefox|--|FIXED|normal|True
1311349|RESOLVED|Firefox|--|FIXED|normal|True
1311439|RESOLVED|Firefox|--|FIXED|normal|True
1311464|VERIFIED|Firefox|--|DUPLICATE|normal|False
1311477|RESOLVED|Firefox|--|FIXED|normal|True
1311525|NEW|Firefox|P5||normal|True
1311557|RESOLVED|Firefox|P1|FIXED|normal|True
1311574|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311611|RESOLVED|Firefox|P1|FIXED|normal|True
1311622|RESOLVED|Firefox|--|WORKSFORME|normal|True
1311628|RESOLVED|Firefox|--|WONTFIX|normal|False
1311630|RESOLVED|Firefox|--|WONTFIX|normal|True
1311636|RESOLVED|Firefox|--|DUPLICATE|normal|True
1311640|RESOLVED|Firefox|P2|WORKSFORME|normal|True
1311649|RESOLVED|Firefox|--|INVALID|normal|False
1311653|NEW|Firefox|--||normal|True
1311654|VERIFIED|Firefox|P2|FIXED|normal|True
1311659|RESOLVED|Firefox|--|INVALID|normal|False
1311661|RESOLVED|Firefox|--|WONTFIX|normal|True
1311665|REOPENED|Firefox|--||normal|True
1311667|RESOLVED|Firefox|--|WORKSFORME|normal|True
1311668|RESOLVED|Firefox|--|INVALID|normal|False
1311670|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311671|VERIFIED|Firefox|P5|FIXED|normal|True
1311674|RESOLVED|Firefox|--|DUPLICATE|normal|False
1311678|NEW|Firefox|P3||normal|True
1311680|RESOLVED|Firefox|--|DUPLICATE|normal|True
1311691|NEW|Firefox|P3||normal|True
1311777|RESOLVED|Firefox|--|WORKSFORME|normal|True
1311782|RESOLVED|Firefox|P1|FIXED|normal|True
1311785|RESOLVED|Firefox|--|INVALID|normal|False
1311799|RESOLVED|Firefox|P3|FIXED|normal|True
1311800|REOPENED|Firefox|--||normal|True
1311837|RESOLVED|Firefox|--|WONTFIX|normal|True
1311844|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1311850|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1311866|RESOLVED|Firefox|--|FIXED|normal|True
1311905|RESOLVED|Firefox|--|WORKSFORME|normal|False
1311940|NEW|Firefox|P5||normal|True
1311943|NEW|Firefox|P3||normal|True
1311969|RESOLVED|Firefox|--|WORKSFORME|critical|True
1311988|VERIFIED|Firefox|P3|FIXED|normal|True
1311998|VERIFIED|Firefox|P2|FIXED|normal|True
1312013|RESOLVED|Firefox|--|WONTFIX|normal|True
1312015|RESOLVED|Firefox|P1|FIXED|normal|True
1312018|RESOLVED|Firefox|P2|FIXED|normal|True
1312020|VERIFIED|Firefox|P3|FIXED|normal|True
1312021|RESOLVED|Firefox|P1|FIXED|normal|True
1312024|NEW|Firefox|P3||normal|True
1312031|RESOLVED|Firefox|P1|FIXED|normal|True
1312032|RESOLVED|Firefox|--|WORKSFORME|normal|True
1312036|RESOLVED|Firefox|--|WONTFIX|normal|True
1312048|RESOLVED|Firefox|--|WONTFIX|normal|False
1312055|RESOLVED|Firefox|--|FIXED|normal|True
1312068|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312069|RESOLVED|Firefox|--|INVALID|normal|False
1312094|RESOLVED|Firefox|P2|FIXED|normal|True
1312116|NEW|Firefox|--||normal|True
1312145|RESOLVED|Firefox|--|DUPLICATE|major|False
1312151|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312157|RESOLVED|Firefox|--|FIXED|normal|True
1312166|RESOLVED|Firefox|--|WORKSFORME|normal|False
1312167|RESOLVED|Firefox|--|INVALID|normal|True
1312183|RESOLVED|Firefox|P2|DUPLICATE|major|False
1312186|UNCONFIRMED|Firefox|--||trivial|False
1312194|RESOLVED|Firefox|--|WORKSFORME|normal|False
1312198|NEW|Firefox|--||normal|True
1312216|VERIFIED|Firefox|P5|FIXED|normal|True
1312226|RESOLVED|Firefox|P1|FIXED|normal|True
1312234|RESOLVED|Firefox|--|FIXED|normal|True
1312237|UNCONFIRMED|Firefox|P5||normal|False
1312259|RESOLVED|Firefox|--|WORKSFORME|normal|True
1312263|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312264|RESOLVED|Firefox|--|INVALID|normal|False
1312275|NEW|Firefox|--||normal|True
1312277|RESOLVED|Firefox|--|FIXED|normal|True
1312279|NEW|Firefox|P3||normal|True
1312283|RESOLVED|Firefox|--|INCOMPLETE|major|False
1312285|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312298|RESOLVED|Firefox|--|DUPLICATE|critical|False
1312299|RESOLVED|Firefox|--|WORKSFORME|critical|False
1312320|RESOLVED|Firefox|P1|FIXED|normal|True
1312329|RESOLVED|Firefox|--|INVALID|normal|False
1312335|NEW|Firefox|--||enhancement|True
1312343|NEW|Firefox|P3||normal|True
1312347|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312348|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312349|VERIFIED|Firefox|--|FIXED|normal|True
1312351|RESOLVED|Firefox|--|FIXED|normal|True
1312361|RESOLVED|Firefox|--|FIXED|normal|True
1312364|NEW|Firefox|P3||major|True
1312366|RESOLVED|Firefox|--|DUPLICATE|critical|True
1312367|RESOLVED|Firefox|--|INCOMPLETE|critical|True
1312371|NEW|Firefox|P3||normal|True
1312372|RESOLVED|Firefox|--|FIXED|normal|True
1312373|RESOLVED|Firefox|--|FIXED|normal|True
1312374|RESOLVED|Firefox|--|FIXED|normal|True
1312375|RESOLVED|Firefox|--|WONTFIX|normal|True
1312377|RESOLVED|Firefox|--|FIXED|normal|True
1312378|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312380|RESOLVED|Firefox|--|FIXED|normal|True
1312389|RESOLVED|Firefox|--|INVALID|normal|False
1312393|NEW|Firefox|P5||normal|True
1312406|RESOLVED|Firefox|--|FIXED|normal|True
1312407|RESOLVED|Firefox|--|FIXED|normal|True
1312454|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312486|RESOLVED|Firefox|--|FIXED|normal|True
1312494|RESOLVED|Firefox|P1|FIXED|normal|True
1312517|RESOLVED|Firefox|--|FIXED|normal|True
1312571|RESOLVED|Firefox|P2|DUPLICATE|normal|True
1312607|RESOLVED|Firefox|--|INVALID|normal|False
1312642|RESOLVED|Firefox|--|FIXED|normal|True
1312654|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1312655|RESOLVED|Firefox|P3|WONTFIX|normal|True
1312685|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312706|RESOLVED|Firefox|--|DUPLICATE|normal|True
1312716|RESOLVED|Firefox|--|FIXED|normal|True
1312720|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312721|RESOLVED|Firefox|--|WORKSFORME|critical|True
1312722|RESOLVED|Firefox|--|WORKSFORME|normal|True
1312769|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312779|RESOLVED|Firefox|--|FIXED|normal|True
1312822|RESOLVED|Firefox|--|INCOMPLETE|critical|False
1312832|RESOLVED|Firefox|--|INVALID|normal|False
1312857|RESOLVED|Firefox|P1|FIXED|normal|True
1312874|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1312884|RESOLVED|Firefox|--|WORKSFORME|normal|True
1312901|RESOLVED|Firefox|--|FIXED|normal|True
1312902|RESOLVED|Firefox|--|DUPLICATE|normal|False
1312932|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1312986|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1312999|VERIFIED|Firefox|P1|FIXED|normal|True
1313003|VERIFIED|Firefox|--|FIXED|normal|True
1313026|RESOLVED|Firefox|P3|WONTFIX|normal|True
1313051|NEW|Firefox|P3||normal|True
1313055|RESOLVED|Firefox|--|INVALID|normal|False
1313079|RESOLVED|Firefox|--|DUPLICATE|normal|True
1313080|RESOLVED|Firefox|P1|WONTFIX|normal|True
1313084|RESOLVED|Firefox|--|WONTFIX|normal|True
1313106|NEW|Firefox|P5||normal|True
1313109|UNCONFIRMED|Firefox|P3||normal|False
1313133|RESOLVED|Firefox|--|DUPLICATE|normal|True
1313227|NEW|Firefox|--||enhancement|True
1313290|RESOLVED|Firefox|P1|FIXED|normal|True
1313294|RESOLVED|Firefox|P5|INCOMPLETE|normal|True
1313313|RESOLVED|Firefox|--|FIXED|normal|True
1313324|RESOLVED|Firefox|P3|FIXED|normal|True
1313342|RESOLVED|Firefox|--|WORKSFORME|normal|True
1313344|RESOLVED|Firefox|--|WORKSFORME|normal|True
1313358|ASSIGNED|Firefox|P3||normal|True
1313403|VERIFIED|Firefox|--|FIXED|major|True
1313408|RESOLVED|Firefox|P1|FIXED|normal|True
1313413|RESOLVED|Firefox|P2|FIXED|normal|True
1313427|RESOLVED|Firefox|--|FIXED|normal|True
1313437|RESOLVED|Firefox|--|INVALID|normal|False
1313439|RESOLVED|Firefox|--|INVALID|major|False
1313447|RESOLVED|Firefox|--|INVALID|major|False
1313452|NEW|Firefox|--||normal|True
1313507|RESOLVED|Firefox|--|FIXED|normal|True
1313509|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1313528|RESOLVED|Firefox|--|WORKSFORME|normal|False
1313555|RESOLVED|Firefox|--|FIXED|normal|True
1313568|VERIFIED|Firefox|--|FIXED|normal|True
1313571|RESOLVED|Firefox|--|DUPLICATE|normal|True
1313573|RESOLVED|Firefox|P1|FIXED|normal|True
1313577|NEW|Firefox|--||normal|True
1313620|RESOLVED|Firefox|--|WONTFIX|normal|False
1313621|RESOLVED|Firefox|--|INVALID|normal|False
1313626|RESOLVED|Firefox|--|FIXED|normal|True
1313630|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313633|RESOLVED|Firefox|--|INVALID|critical|False
1313634|RESOLVED|Firefox|--|FIXED|normal|True
1313673|RESOLVED|Firefox|--|INVALID|normal|True
1313677|VERIFIED|Firefox|--|DUPLICATE|major|True
1313706|RESOLVED|Firefox|--|FIXED|normal|True
1313731|RESOLVED|Firefox|P1|FIXED|normal|True
1313734|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1313749|NEW|Firefox|--||enhancement|True
1313751|VERIFIED|Firefox|--|FIXED|normal|True
1313769|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313776|RESOLVED|Firefox|--|FIXED|normal|True
1313778|RESOLVED|Firefox|P3|FIXED|normal|True
1313793|RESOLVED|Firefox|--|FIXED|normal|True
1313794|RESOLVED|Firefox|--|FIXED|normal|True
1313796|RESOLVED|Firefox|P5|FIXED|normal|True
1313798|RESOLVED|Firefox|P1|FIXED|normal|True
1313805|RESOLVED|Firefox|--|INVALID|normal|True
1313824|RESOLVED|Firefox|--|DUPLICATE|critical|False
1313825|RESOLVED|Firefox|P1|FIXED|normal|True
1313828|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313830|RESOLVED|Firefox|P3|FIXED|normal|True
1313834|RESOLVED|Firefox|P5|FIXED|normal|True
1313842|NEW|Firefox|--||normal|True
1313843|RESOLVED|Firefox|P3|WORKSFORME|normal|True
1313848|RESOLVED|Firefox|--|FIXED|minor|True
1313851|RESOLVED|Firefox|--|DUPLICATE|enhancement|False
1313852|RESOLVED|Firefox|--|FIXED|normal|False
1313856|RESOLVED|Firefox|P4|FIXED|trivial|True
1313862|RESOLVED|Firefox|--|FIXED|normal|True
1313863|VERIFIED|Firefox|--|FIXED|normal|True
1313876|VERIFIED|Firefox|--|FIXED|normal|True
1313879|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313890|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1313893|RESOLVED|Firefox|--|DUPLICATE|normal|True
1313896|RESOLVED|Firefox|--|INCOMPLETE|normal|True
1313904|RESOLVED|Firefox|--|WORKSFORME|normal|False
1313911|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313918|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313941|RESOLVED|Firefox|P1|FIXED|normal|True
1313946|RESOLVED|Firefox|--|DUPLICATE|normal|False
1313949|NEW|Firefox|--||normal|True
1313967|RESOLVED|Firefox|P3|DUPLICATE|normal|True
1313969|VERIFIED|Firefox|P2|FIXED|normal|True
1313981|RESOLVED|Firefox|--|INCOMPLETE|normal|False
1313998|RESOLVED|Firefox|--|FIXED|normal|True
1313999|RESOLVED|Firefox|--|DUPLICATE|normal|True
1314009|RESOLVED|Firefox|--|INVALID|normal|False
1314017|UNCONFIRMED|Firefox|--||normal|False
1314018|RESOLVED|Firefox|--|WONTFIX|normal|True
1314039|RESOLVED|Firefox|--|INACTIVE|normal|True
1314041|RESOLVED|Firefox|--|INVALID|critical|False
